funding_ask,team_size,founder_experience_years,industry_sector,location_tier,monthly_revenue,revenue_growth_pct,company_age_months,prior_funding_rounds,has_validation,referral_channel_score,approved
44320000.0,1,2,E-commerce,Tier-2 City,12526.0,13.2,54,1,True,0.395,0
40670000.0,13,5,EdTech,Metro,323384.0,1.6,62,1,False,0.361,0
47410000.0,12,12,Consumer Goods,Tier-2 City,78131.0,-6.4,66,0,False,0.518,0
23670000.0,6,7,EdTech,Metro,192519.0,17.2,5,0,True,0.522,1
32790000.0,11,0,Consumer Goods,Tier-2 City,60918.0,17.4,12,2,True,0.257,0
8830000.0,1,0,E-commerce,Tier-3 City,15066.0,49.7,4,0,True,0.492,0
48850000.0,5,4,Fintech,Tier-3 City,362010.0,22.8,74,1,True,0.337,0
29240000.0,2,19,HealthTech,Metro,62947.0,23.2,86,0,True,0.802,1
13450000.0,9,12,SaaS,Tier-2 City,120210.0,22.4,34,1,False,0.553,0
40370000.0,12,5,E-commerce,Metro,172578.0,-5.8,8,0,True,0.1,0
29530000.0,9,1,HealthTech,Metro,903518.0,-17.2,2,2,False,0.895,1
47510000.0,10,15,E-commerce,Tier-2 City,216257.0,-12.1,43,3,True,0.556,1
38610000.0,3,7,Consumer Goods,Tier-2 City,92399.0,21.8,62,2,True,0.159,1
43920000.0,14,7,EdTech,Tier-2 City,90864.0,36.4,32,3,False,0.307,1
27560000.0,3,11,Fintech,Metro,210628.0,22.7,59,2,True,0.386,1
26110000.0,8,4,HealthTech,Tier-3 City,7498.0,4.7,15,2,False,0.93,1
37990000.0,10,14,Consumer Goods,Tier-3 City,134325.0,41.5,69,1,True,0.139,0
5700000.0,12,6,SaaS,Tier-2 City,149135.0,-0.9,32,1,False,0.313,0
3170000.0,14,14,Consumer Goods,Tier-3 City,46397.0,-15.0,95,0,True,0.414,1
49190000.0,9,10,Consumer Goods,Metro,240544.0,13.1,74,2,True,0.094,0
45860000.0,9,2,Fintech,Tier-2 City,352486.0,33.8,44,0,True,0.519,0
47810000.0,6,12,HealthTech,Tier-3 City,148104.0,-8.9,90,2,True,0.645,1
3590000.0,8,1,Fintech,Tier-3 City,23503.0,-26.1,93,2,True,0.729,1
13830000.0,10,14,Fintech,Tier-3 City,132678.0,8.8,19,3,True,0.606,1
45130000.0,10,7,Consumer Goods,Tier-2 City,45974.0,23.4,55,1,False,0.344,0
4930000.0,9,13,Consumer Goods,Tier-3 City,444049.0,-51.3,63,3,True,0.211,0
22850000.0,7,4,Fintech,Tier-2 City,14474.0,27.5,34,1,True,0.654,0
17390000.0,3,8,SaaS,Metro,751725.0,-19.3,95,2,True,0.331,1
44050000.0,1,6,E-commerce,Metro,11633.0,22.5,65,3,False,0.204,0
26140000.0,6,5,Fintech,Tier-3 City,211213.0,-31.9,73,2,True,0.506,0
14870000.0,6,6,Consumer Goods,Tier-2 City,87402.0,-21.5,19,3,False,0.15,0
26450000.0,9,1,Consumer Goods,Tier-2 City,211530.0,20.4,86,2,True,0.514,0
6070000.0,13,7,E-commerce,Tier-3 City,24124.0,32.3,92,0,True,0.529,0
36690000.0,10,2,SaaS,Tier-2 City,248941.0,7.8,86,1,True,0.343,1
31110000.0,12,10,EdTech,Metro,43982.0,55.9,42,3,False,0.299,0
30240000.0,9,1,SaaS,Tier-2 City,81822.0,-12.5,89,2,False,0.467,0
22170000.0,13,0,EdTech,Tier-2 City,195887.0,-12.7,2,0,True,0.854,1
15070000.0,14,8,Consumer Goods,Tier-3 City,168633.0,2.0,20,1,False,0.181,0
3740000.0,3,5,Fintech,Tier-2 City,108180.0,1.0,63,2,True,0.577,1
47380000.0,9,17,HealthTech,Tier-2 City,15640.0,13.7,74,3,False,0.562,0
21120000.0,8,5,Consumer Goods,Tier-2 City,116260.0,-6.9,12,0,True,0.291,0
25050000.0,14,7,HealthTech,Tier-2 City,285526.0,19.4,28,1,False,0.538,1
19100000.0,9,4,HealthTech,Tier-3 City,34722.0,18.9,9,0,False,0.719,1
49400000.0,1,17,SaaS,Metro,61737.0,40.3,10,1,True,0.52,1
39910000.0,3,15,HealthTech,Tier-3 City,140723.0,-1.8,3,3,False,0.573,1
5240000.0,2,3,E-commerce,Tier-2 City,540.0,14.7,95,0,False,0.367,0
30600000.0,3,5,HealthTech,Metro,170682.0,20.1,84,2,False,0.68,0
24490000.0,2,3,HealthTech,Tier-2 City,361618.0,7.9,58,1,True,0.726,1
39770000.0,11,3,Consumer Goods,Tier-2 City,19353.0,3.8,4,1,False,0.595,0
49870000.0,7,4,HealthTech,Tier-2 City,54318.0,-33.3,70,3,True,0.934,1
37340000.0,10,17,Fintech,Tier-3 City,159.0,9.7,52,3,False,0.895,0
43310000.0,14,9,SaaS,Metro,1585.0,19.9,74,0,True,0.513,0
25380000.0,10,7,Consumer Goods,Metro,24320.0,6.8,47,1,False,0.556,0
18990000.0,7,3,Fintech,Metro,40118.0,-7.6,1,0,False,0.856,1
32340000.0,4,3,SaaS,Tier-2 City,68995.0,-25.6,87,0,False,0.766,0
37600000.0,11,11,E-commerce,Tier-2 City,239306.0,17.1,84,2,False,0.222,0
11760000.0,8,15,SaaS,Tier-3 City,9022.0,8.7,87,1,False,0.546,0
25420000.0,11,11,Fintech,Tier-2 City,617833.0,35.8,63,1,False,0.603,0
6130000.0,1,13,Consumer Goods,Metro,589530.0,-21.0,88,2,False,0.361,0
11210000.0,3,5,E-commerce,Metro,52345.0,-1.4,7,3,True,0.3,0
44150000.0,2,18,Consumer Goods,Metro,124791.0,-18.4,39,2,False,0.37,0
7660000.0,10,16,EdTech,Tier-2 City,31717.0,28.5,31,2,True,0.167,1
40660000.0,8,17,Consumer Goods,Metro,358014.0,32.8,45,1,False,0.516,0
18940000.0,5,13,E-commerce,Tier-2 City,150668.0,46.5,4,1,True,0.343,1
33340000.0,5,13,Fintech,Tier-3 City,20243.0,18.4,79,2,True,0.628,0
45560000.0,9,1,Consumer Goods,Tier-2 City,2645.0,23.8,29,1,True,0.677,1
39150000.0,14,3,SaaS,Metro,91333.0,16.7,12,2,False,0.565,0
41380000.0,14,2,HealthTech,Metro,288253.0,19.5,19,1,True,0.745,1
13430000.0,7,9,E-commerce,Tier-2 City,24030.0,9.0,11,1,True,0.354,1
18400000.0,10,11,EdTech,Tier-2 City,73856.0,20.4,66,3,True,0.456,1
36770000.0,2,2,E-commerce,Metro,96174.0,50.8,88,0,True,0.724,0
38970000.0,14,15,Consumer Goods,Tier-3 City,296219.0,12.4,8,3,True,0.377,0
39610000.0,1,10,Consumer Goods,Tier-2 City,51801.0,8.5,3,0,True,0.104,0
37140000.0,5,11,HealthTech,Tier-2 City,35987.0,12.0,84,1,False,0.822,0
11970000.0,11,18,Consumer Goods,Metro,171543.0,5.0,37,2,False,0.363,0
14810000.0,14,11,EdTech,Metro,165109.0,12.9,12,3,False,0.255,1
47130000.0,3,0,SaaS,Metro,154004.0,4.3,19,3,False,0.335,1
27920000.0,10,15,SaaS,Metro,66443.0,30.9,65,2,True,0.349,1
37850000.0,3,17,EdTech,Tier-2 City,5047.0,28.9,8,1,False,0.0,0
30160000.0,1,1,EdTech,Tier-2 City,85506.0,51.3,39,1,False,0.22,0
46260000.0,6,10,EdTech,Tier-3 City,194907.0,7.5,93,1,False,0.313,0
43500000.0,9,9,Consumer Goods,Tier-3 City,235565.0,13.8,41,3,False,0.503,0
13440000.0,4,3,EdTech,Metro,35085.0,12.9,16,2,False,0.507,0
44290000.0,14,5,HealthTech,Metro,380190.0,12.0,73,0,False,0.789,0
15350000.0,9,17,EdTech,Tier-3 City,164689.0,30.6,42,0,False,0.21,0
22330000.0,7,7,HealthTech,Tier-3 City,218543.0,-24.5,38,0,False,0.64,0
42640000.0,7,10,EdTech,Tier-3 City,93598.0,17.2,25,2,True,0.591,1
16540000.0,7,15,Fintech,Metro,350946.0,47.9,72,3,False,0.8,0
14890000.0,2,8,Fintech,Metro,97020.0,35.3,47,1,False,0.73,0
33600000.0,9,17,SaaS,Metro,631297.0,33.0,46,0,False,0.331,0
49980000.0,11,9,Fintech,Tier-3 City,139099.0,24.8,73,1,True,0.88,0
6990000.0,6,19,E-commerce,Tier-2 City,460976.0,-3.9,35,2,True,0.641,1
35200000.0,6,2,SaaS,Tier-2 City,46485.0,-7.0,63,0,False,0.509,0
26580000.0,13,17,SaaS,Tier-2 City,91687.0,-6.8,17,2,True,0.449,1
20830000.0,9,2,EdTech,Metro,64385.0,-14.8,55,3,True,0.439,1
37620000.0,5,16,HealthTech,Tier-2 City,563.0,26.9,41,3,True,0.41,1
27960000.0,1,13,Consumer Goods,Metro,163956.0,37.4,49,0,True,0.204,0
39990000.0,12,11,Consumer Goods,Tier-2 City,21868.0,16.7,35,3,False,0.487,0
37320000.0,9,17,E-commerce,Tier-2 City,9444.0,24.1,13,0,True,0.416,0
49260000.0,9,12,Fintech,Tier-2 City,271261.0,13.9,88,1,True,0.876,1
40640000.0,4,13,Fintech,Metro,522519.0,19.4,39,1,False,0.75,0
3810000.0,3,15,HealthTech,Tier-3 City,579786.0,-34.3,71,2,False,0.265,0
39090000.0,7,16,Fintech,Tier-2 City,168865.0,14.3,87,3,False,0.575,0
32660000.0,11,4,Consumer Goods,Metro,3108.0,-0.5,43,2,True,0.317,0
4940000.0,5,16,HealthTech,Metro,45697.0,7.2,78,3,False,0.515,0
30470000.0,8,11,HealthTech,Tier-2 City,237792.0,12.5,42,3,True,0.854,1
37660000.0,14,0,Consumer Goods,Metro,55893.0,-6.3,7,2,True,0.815,1
10260000.0,4,18,SaaS,Metro,187844.0,-13.5,84,2,True,0.634,1
22030000.0,4,15,HealthTech,Metro,495785.0,-6.9,80,2,True,0.555,1
27350000.0,4,17,EdTech,Metro,58888.0,-21.0,54,1,False,0.149,0
20950000.0,13,15,E-commerce,Tier-2 City,51133.0,-15.1,79,1,True,0.465,1
43860000.0,8,6,E-commerce,Tier-2 City,23867.0,-12.4,64,2,False,0.208,0
8860000.0,13,6,Consumer Goods,Metro,131329.0,-20.7,77,0,True,0.742,1
38690000.0,14,5,Consumer Goods,Tier-2 City,110576.0,18.6,6,1,True,0.112,0
39020000.0,6,8,Consumer Goods,Metro,310261.0,-10.0,78,1,False,0.413,0
22680000.0,1,0,Fintech,Metro,182405.0,-29.3,21,2,False,0.481,1
27200000.0,5,14,HealthTech,Metro,215487.0,-0.0,94,1,True,0.547,1
8100000.0,8,15,E-commerce,Tier-3 City,62937.0,-14.3,92,0,True,0.436,1
10160000.0,6,19,Fintech,Tier-3 City,347203.0,37.2,6,2,True,0.8,1
26820000.0,1,11,EdTech,Tier-2 City,260119.0,10.7,62,1,False,0.275,0
11620000.0,14,19,Fintech,Metro,285516.0,-21.4,37,2,True,0.971,1
40420000.0,5,4,Consumer Goods,Metro,469617.0,19.4,25,2,False,0.209,1
31000000.0,9,9,Fintech,Metro,232120.0,9.7,93,3,False,0.803,0
3300000.0,14,15,Fintech,Tier-3 City,260518.0,3.2,39,2,True,0.916,1
18210000.0,8,15,HealthTech,Metro,358923.0,39.5,53,2,True,0.653,1
42990000.0,10,15,Fintech,Tier-3 City,262583.0,-11.5,30,1,False,0.58,0
14230000.0,1,9,E-commerce,Tier-2 City,227505.0,28.7,65,2,True,0.195,0
36130000.0,10,1,EdTech,Tier-2 City,112756.0,-0.2,24,1,True,0.603,1
5140000.0,12,17,Consumer Goods,Tier-3 City,27411.0,7.6,35,3,False,0.139,0
46560000.0,13,7,HealthTech,Metro,34673.0,-7.0,67,2,True,0.499,1
22740000.0,2,12,E-commerce,Tier-3 City,15226.0,-5.7,21,1,False,0.334,0
24830000.0,4,2,E-commerce,Metro,232758.0,-0.7,75,3,False,0.275,0
28710000.0,1,18,E-commerce,Tier-3 City,57142.0,-30.0,93,1,False,0.0,0
18490000.0,13,5,SaaS,Tier-2 City,318656.0,14.9,67,2,True,0.799,1
36400000.0,4,19,HealthTech,Metro,45317.0,10.3,35,2,True,0.336,0
1220000.0,8,14,E-commerce,Tier-3 City,9589.0,-22.0,18,2,False,0.28,0
8530000.0,7,6,SaaS,Metro,143984.0,21.2,54,2,False,0.417,0
9850000.0,10,7,Consumer Goods,Metro,222052.0,37.1,42,2,False,0.35,0
31950000.0,13,19,E-commerce,Tier-3 City,62174.0,-5.3,24,3,True,0.231,0
44580000.0,5,11,E-commerce,Tier-2 City,128029.0,-7.7,35,0,False,0.434,0
3650000.0,12,13,Consumer Goods,Tier-3 City,3387.0,30.3,92,2,True,0.356,0
42700000.0,5,12,E-commerce,Tier-2 City,17721.0,16.1,17,2,False,0.483,1
41070000.0,3,4,Consumer Goods,Tier-2 City,54746.0,5.3,25,3,True,0.126,0
4290000.0,2,2,Fintech,Metro,144512.0,24.3,34,2,True,1.0,1
7590000.0,6,0,EdTech,Metro,3420.0,13.5,87,0,True,0.081,0
17830000.0,8,8,Fintech,Tier-3 City,1806.0,36.6,35,3,True,0.36,0
6180000.0,11,13,Fintech,Metro,332141.0,7.7,28,3,False,1.0,1
38040000.0,12,6,EdTech,Tier-2 City,215060.0,16.5,29,3,True,0.536,1
25450000.0,8,4,HealthTech,Metro,49506.0,30.0,90,0,False,0.655,0
20830000.0,6,7,EdTech,Metro,97569.0,-41.0,34,0,False,0.501,0
36380000.0,3,4,EdTech,Tier-2 City,247082.0,30.7,35,0,True,0.418,0
15000000.0,13,8,E-commerce,Tier-3 City,388135.0,-2.1,35,1,False,0.445,1
43640000.0,6,11,Consumer Goods,Tier-3 City,79221.0,18.0,83,0,False,0.072,0
32870000.0,11,5,Consumer Goods,Tier-3 City,298466.0,41.3,68,3,False,0.468,0
17650000.0,9,0,EdTech,Metro,20797.0,1.9,57,2,True,0.588,1
27220000.0,14,2,HealthTech,Tier-2 City,58984.0,-1.1,21,1,False,0.878,1
13340000.0,14,8,SaaS,Metro,199311.0,6.9,11,1,False,0.951,1
49260000.0,10,3,Fintech,Tier-2 City,206863.0,-21.0,9,1,False,0.77,0
22060000.0,10,15,E-commerce,Metro,178409.0,52.0,29,0,False,0.223,0
44890000.0,2,3,EdTech,Tier-2 City,936934.0,7.1,76,1,True,0.62,1
48910000.0,1,0,HealthTech,Metro,96029.0,40.9,73,2,True,0.305,0
27020000.0,8,12,E-commerce,Tier-3 City,8867.0,1.3,75,1,False,0.376,0
36630000.0,10,12,HealthTech,Tier-3 City,19039.0,8.7,64,1,False,0.479,0
28830000.0,11,13,HealthTech,Tier-3 City,311722.0,26.9,49,3,True,0.463,1
5030000.0,4,3,E-commerce,Metro,296315.0,-14.0,34,1,True,0.491,0
47640000.0,8,13,HealthTech,Tier-3 City,188250.0,5.9,70,0,True,0.54,0
23100000.0,13,17,SaaS,Metro,8556.0,26.1,19,2,True,0.711,1
44760000.0,2,12,Fintech,Metro,273847.0,3.7,7,0,True,0.507,0
32950000.0,6,7,EdTech,Metro,194754.0,-1.7,79,3,True,0.392,1
5710000.0,14,9,SaaS,Metro,115797.0,30.3,46,0,True,0.495,1
21140000.0,3,16,HealthTech,Tier-2 City,281276.0,36.0,60,2,True,0.42,1
10190000.0,5,2,SaaS,Metro,36494.0,39.2,91,1,False,0.477,0
8910000.0,7,14,SaaS,Metro,264886.0,-5.5,65,1,True,0.861,1
35900000.0,10,5,Consumer Goods,Tier-2 City,86944.0,-3.6,73,3,False,0.294,0
1990000.0,4,17,HealthTech,Tier-3 City,18277.0,-1.4,46,3,True,0.053,0
48320000.0,12,2,SaaS,Tier-2 City,347101.0,22.4,31,0,False,0.792,0
22770000.0,4,10,Consumer Goods,Tier-2 City,120523.0,-15.9,34,3,False,0.331,1
24740000.0,6,8,SaaS,Metro,119115.0,-14.8,86,1,True,0.49,1
15320000.0,9,9,HealthTech,Tier-3 City,30053.0,-6.3,37,1,False,0.432,0
4740000.0,1,7,SaaS,Metro,110954.0,-10.8,89,3,True,0.268,0
29620000.0,11,0,Fintech,Metro,74662.0,25.7,3,0,True,1.0,1
17570000.0,10,17,E-commerce,Metro,151048.0,24.3,28,1,True,0.453,1
31390000.0,12,10,EdTech,Tier-2 City,399317.0,-1.6,90,0,True,0.138,0
28010000.0,4,12,E-commerce,Metro,80633.0,4.1,56,2,True,0.413,0
11240000.0,6,10,E-commerce,Tier-2 City,163789.0,-42.8,35,2,False,0.538,1
23350000.0,13,10,Fintech,Metro,264191.0,-1.1,17,2,True,0.847,1
15750000.0,1,12,E-commerce,Tier-2 City,37199.0,32.9,46,3,False,0.083,0
12370000.0,7,8,Consumer Goods,Tier-2 City,30121.0,-2.2,91,2,True,0.117,1
38600000.0,7,2,EdTech,Metro,354498.0,-13.9,34,0,True,0.273,0
1090000.0,7,0,HealthTech,Tier-2 City,1040596.0,35.5,46,0,True,0.79,1
13810000.0,7,10,Consumer Goods,Tier-2 City,313048.0,-14.3,34,1,False,0.283,0
26790000.0,11,3,Fintech,Tier-2 City,179762.0,38.9,82,1,False,0.423,0
24070000.0,3,9,EdTech,Metro,911.0,65.8,66,0,False,0.448,0
47040000.0,13,12,E-commerce,Tier-2 City,71301.0,5.8,59,2,True,0.451,1
42260000.0,13,11,EdTech,Metro,20979.0,32.9,64,2,False,0.448,0
37700000.0,3,3,Consumer Goods,Metro,363372.0,-25.4,40,1,True,0.115,0
25950000.0,14,13,EdTech,Metro,192634.0,-26.3,77,3,False,0.352,0
21730000.0,4,18,Consumer Goods,Tier-2 City,406597.0,-7.9,59,1,True,0.446,1
2310000.0,1,7,Fintech,Metro,39887.0,24.4,7,3,True,0.683,1
41170000.0,6,2,SaaS,Tier-2 City,144070.0,8.0,36,2,True,0.537,1
21820000.0,12,10,E-commerce,Metro,88547.0,4.3,84,3,False,0.518,0
16390000.0,12,12,HealthTech,Tier-3 City,18751.0,-17.8,25,2,True,0.615,1
30530000.0,10,7,HealthTech,Metro,131915.0,5.5,91,1,True,0.539,1
37830000.0,12,11,SaaS,Tier-2 City,269265.0,-4.9,78,0,True,0.504,0
26390000.0,4,15,E-commerce,Tier-3 City,162922.0,-10.4,94,2,True,0.465,1
7900000.0,13,11,E-commerce,Metro,409594.0,-12.1,76,2,False,0.743,0
46120000.0,9,15,Fintech,Metro,133989.0,11.8,13,3,False,0.539,0
6090000.0,2,2,E-commerce,Tier-2 City,43988.0,-6.4,19,2,False,0.223,0
48490000.0,2,5,Consumer Goods,Tier-3 City,19929.0,7.9,47,2,True,0.337,0
22400000.0,4,11,Fintech,Tier-3 City,161846.0,-27.4,35,3,False,0.924,1
47360000.0,1,5,EdTech,Metro,40031.0,18.1,90,3,False,0.669,0
45780000.0,4,19,EdTech,Tier-3 City,376543.0,12.8,81,0,False,0.152,0
20610000.0,14,13,Consumer Goods,Metro,447978.0,3.4,73,0,False,0.693,0
40100000.0,4,8,HealthTech,Metro,198378.0,11.2,90,3,False,0.544,0
4940000.0,9,15,EdTech,Tier-2 City,127891.0,26.7,6,0,True,0.594,1
4600000.0,14,19,SaaS,Tier-2 City,3428.0,-21.0,67,3,False,0.713,0
18120000.0,4,0,Fintech,Tier-2 City,2783.0,9.3,83,0,False,0.393,0
30680000.0,10,11,SaaS,Tier-3 City,256451.0,-18.1,93,1,True,0.575,1
960000.0,7,8,SaaS,Metro,136754.0,9.8,80,3,False,0.71,0
26000000.0,4,15,SaaS,Tier-2 City,237888.0,2.8,77,0,True,0.417,1
48790000.0,14,6,E-commerce,Metro,6327.0,7.5,75,0,True,0.459,0
42990000.0,10,6,SaaS,Metro,27194.0,25.0,13,3,False,0.291,1
12010000.0,7,15,SaaS,Metro,291509.0,24.4,40,3,False,0.652,0
26640000.0,12,17,Consumer Goods,Tier-3 City,125875.0,29.7,84,3,False,0.373,0
8980000.0,13,2,EdTech,Tier-2 City,166134.0,0.1,61,1,False,0.3,0
13530000.0,11,12,EdTech,Metro,255158.0,22.1,25,3,True,0.44,1
46190000.0,13,15,E-commerce,Tier-2 City,53994.0,18.1,69,2,True,0.453,1
49890000.0,5,3,HealthTech,Tier-3 City,45270.0,0.6,3,1,True,0.35,0
12510000.0,5,13,Consumer Goods,Tier-3 City,107620.0,10.3,38,2,False,0.231,0
11000000.0,4,19,SaaS,Tier-2 City,7570.0,5.4,72,0,True,0.106,1
19500000.0,10,16,E-commerce,Metro,553220.0,35.9,75,1,True,0.687,1
22570000.0,12,3,HealthTech,Tier-2 City,129396.0,24.2,49,3,False,0.593,0
4920000.0,10,19,EdTech,Tier-3 City,8228.0,1.3,26,0,True,0.188,0
7810000.0,9,7,EdTech,Tier-3 City,54026.0,-0.1,48,1,False,0.0,0
21530000.0,11,9,E-commerce,Tier-3 City,199788.0,27.2,18,2,False,0.546,0
12150000.0,3,5,SaaS,Tier-2 City,164366.0,34.8,89,2,False,0.506,0
42320000.0,6,13,SaaS,Metro,136974.0,14.3,82,3,True,0.552,1
37700000.0,10,2,Consumer Goods,Tier-2 City,621012.0,21.2,69,2,True,0.496,1
27050000.0,1,14,Consumer Goods,Metro,8084.0,34.1,33,0,True,0.424,0
21920000.0,13,1,SaaS,Metro,259473.0,4.5,14,3,True,0.654,1
41630000.0,3,16,EdTech,Tier-2 City,9216.0,9.7,6,0,True,0.27,0
8720000.0,12,6,E-commerce,Tier-2 City,48426.0,17.7,37,2,True,0.336,1
44430000.0,9,10,EdTech,Tier-3 City,104768.0,-0.6,80,3,False,0.446,0
2930000.0,12,4,E-commerce,Tier-3 City,118173.0,42.0,36,2,True,0.627,1
46210000.0,11,2,SaaS,Tier-3 City,180264.0,-0.8,76,0,True,0.472,0
7370000.0,8,0,EdTech,Tier-3 City,86344.0,9.2,17,1,True,0.621,1
40700000.0,11,19,E-commerce,Tier-2 City,17521.0,46.3,77,0,True,0.463,0
1390000.0,5,2,Fintech,Metro,173222.0,-29.2,8,1,False,0.767,0
40850000.0,9,1,SaaS,Tier-2 City,92683.0,12.3,33,3,True,0.929,1
29410000.0,13,10,EdTech,Metro,191308.0,-5.2,15,1,True,0.826,1
1440000.0,2,19,EdTech,Metro,190214.0,8.0,58,3,False,0.666,0
38820000.0,5,1,E-commerce,Metro,62233.0,-16.1,18,0,False,0.225,0
5530000.0,1,5,HealthTech,Tier-3 City,187285.0,0.6,2,1,False,0.785,1
27230000.0,8,11,E-commerce,Tier-2 City,91404.0,8.5,31,2,False,0.336,0
16930000.0,11,9,SaaS,Tier-3 City,405254.0,12.8,1,3,False,0.45,1
38080000.0,1,2,EdTech,Tier-3 City,141446.0,25.9,37,2,False,0.0,0
42730000.0,8,19,Fintech,Tier-3 City,70389.0,-38.5,25,2,False,0.704,0
23480000.0,6,7,EdTech,Metro,38583.0,5.5,89,3,False,0.229,0
38020000.0,11,13,HealthTech,Tier-3 City,11670.0,4.5,50,0,False,0.614,0
45870000.0,4,9,EdTech,Tier-3 City,39178.0,6.7,42,3,False,0.087,0
34620000.0,3,11,E-commerce,Tier-3 City,29267.0,8.6,58,1,True,0.564,1
16440000.0,2,18,Fintech,Metro,101326.0,-8.6,14,1,False,0.753,1
23430000.0,6,6,SaaS,Metro,5703.0,-22.9,13,3,True,0.924,1
11880000.0,7,16,HealthTech,Tier-3 City,931.0,12.3,15,1,True,0.296,0
23190000.0,13,5,Consumer Goods,Metro,33875.0,-11.9,83,2,True,0.727,1
12670000.0,7,6,SaaS,Metro,168539.0,16.1,71,1,False,0.204,0
40460000.0,3,0,HealthTech,Tier-2 City,307633.0,-10.7,92,2,True,0.493,0
30690000.0,10,6,E-commerce,Metro,46729.0,21.9,78,0,False,0.33,0
31850000.0,1,11,Fintech,Metro,41954.0,6.9,12,1,True,0.558,0
5960000.0,5,12,Fintech,Tier-3 City,143887.0,8.3,16,1,True,0.508,1
570000.0,10,8,Consumer Goods,Tier-3 City,107238.0,3.1,79,0,False,0.141,0
39560000.0,4,7,SaaS,Tier-3 City,409711.0,-0.1,52,3,True,0.159,0
27340000.0,9,4,Fintech,Metro,139095.0,3.3,59,2,False,0.679,0
46610000.0,7,18,HealthTech,Metro,100876.0,31.6,23,3,False,0.599,1
27090000.0,14,7,HealthTech,Tier-2 City,166407.0,-22.7,48,0,True,0.83,1
11130000.0,5,6,EdTech,Tier-2 City,59357.0,-5.0,86,1,True,0.399,1
35070000.0,13,18,HealthTech,Metro,225481.0,29.1,47,3,True,0.879,1
35200000.0,9,12,HealthTech,Tier-3 City,281720.0,24.4,66,0,True,0.245,0
3740000.0,11,16,E-commerce,Tier-3 City,8281.0,34.9,72,0,False,0.283,0
34840000.0,3,7,HealthTech,Tier-2 City,162790.0,6.8,88,3,True,0.584,1
11020000.0,1,8,Consumer Goods,Metro,251815.0,-18.4,20,0,True,0.33,0
13100000.0,11,14,SaaS,Metro,20296.0,-14.2,87,1,False,0.434,0
2060000.0,7,19,SaaS,Metro,27052.0,2.0,58,0,False,0.697,0
31550000.0,5,15,HealthTech,Metro,166764.0,23.2,80,1,True,0.453,1
36720000.0,13,9,SaaS,Tier-2 City,179961.0,2.9,25,3,True,0.416,1
11910000.0,5,11,Consumer Goods,Tier-2 City,133789.0,1.4,12,1,True,0.353,0
39730000.0,7,6,HealthTech,Tier-2 City,362223.0,15.9,9,1,True,0.517,0
38220000.0,11,9,SaaS,Tier-3 City,3316.0,8.6,37,3,True,0.396,0
20780000.0,14,7,EdTech,Metro,87378.0,-0.8,53,1,False,0.443,0
3880000.0,13,1,SaaS,Metro,57751.0,-12.0,28,2,False,0.426,1
14370000.0,10,17,EdTech,Metro,74054.0,26.9,26,2,True,0.412,1
8690000.0,2,2,SaaS,Metro,162340.0,29.0,78,2,True,0.652,1
47960000.0,2,5,Fintech,Tier-2 City,81799.0,-13.2,71,2,True,0.635,0
40980000.0,10,5,EdTech,Tier-3 City,244833.0,-0.1,61,3,False,0.558,0
4380000.0,8,4,HealthTech,Tier-3 City,154909.0,21.3,62,3,False,0.589,0
25920000.0,2,9,HealthTech,Tier-2 City,31115.0,-14.8,81,3,False,0.33,0
13710000.0,10,19,HealthTech,Tier-2 City,19694.0,15.3,22,1,True,0.264,0
2090000.0,14,6,EdTech,Metro,40953.0,1.5,90,0,True,0.377,0
16450000.0,1,14,Fintech,Tier-2 City,27306.0,-16.3,82,0,False,0.455,0
6820000.0,12,14,SaaS,Metro,77954.0,43.5,33,3,True,0.469,1
11530000.0,5,15,E-commerce,Tier-3 City,53132.0,1.2,33,3,True,0.447,1
16660000.0,6,12,SaaS,Tier-2 City,69587.0,18.5,18,0,False,0.625,1
20740000.0,11,14,SaaS,Metro,130343.0,-14.4,68,1,False,0.987,0
23690000.0,4,15,Fintech,Metro,16955.0,39.0,29,0,True,0.546,0
26250000.0,3,13,Fintech,Metro,24808.0,46.9,26,2,False,0.956,1
18820000.0,14,11,EdTech,Tier-3 City,38911.0,-22.0,64,2,True,0.732,1
25170000.0,5,1,EdTech,Metro,347632.0,4.7,19,0,False,0.367,1
21180000.0,3,10,HealthTech,Metro,64506.0,34.6,11,3,False,0.604,1
48240000.0,10,15,SaaS,Metro,83732.0,-1.4,82,3,False,0.797,0
3850000.0,4,6,E-commerce,Tier-3 City,468626.0,16.2,4,3,True,0.245,0
29500000.0,11,4,SaaS,Tier-2 City,57352.0,-25.6,88,3,True,0.501,1
10090000.0,1,11,Fintech,Tier-2 City,102713.0,-7.8,65,0,False,0.463,0
19080000.0,8,2,SaaS,Metro,321757.0,14.1,34,1,True,0.119,0
27550000.0,6,14,HealthTech,Metro,302687.0,-3.8,54,1,True,0.576,1
38110000.0,14,19,EdTech,Tier-3 City,418978.0,0.8,30,0,False,0.318,0
48900000.0,8,9,EdTech,Metro,51288.0,-22.3,39,3,False,0.26,0
24930000.0,13,0,SaaS,Metro,58547.0,21.1,67,0,False,0.695,0
13220000.0,4,5,HealthTech,Tier-2 City,28514.0,-18.8,87,2,True,0.209,1
39680000.0,7,0,HealthTech,Metro,75232.0,38.8,22,1,True,0.724,1
11470000.0,12,9,EdTech,Metro,129181.0,-5.7,51,2,True,0.601,1
